element_id	order	op_type	argument	bundle	index	byte_addr	source_loc	txn_id	depends_on
la:4433	4433	read	b	gmem_b	86	344	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4434	4434	read	a	gmem_a	134	536	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4435	4435	read	b	gmem_b	102	408	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4436	4436	read	a	gmem_a	135	540	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4437	4437	read	b	gmem_b	118	472	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4438	4438	read	a	gmem_a	136	544	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4439	4439	read	b	gmem_b	134	536	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4440	4440	read	a	gmem_a	137	548	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4441	4441	read	b	gmem_b	150	600	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4442	4442	read	a	gmem_a	138	552	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4443	4443	read	b	gmem_b	166	664	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4444	4444	read	a	gmem_a	139	556	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4445	4445	read	b	gmem_b	182	728	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4446	4446	read	a	gmem_a	140	560	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4447	4447	read	b	gmem_b	198	792	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4448	4448	read	a	gmem_a	141	564	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4449	4449	read	b	gmem_b	214	856	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4450	4450	read	a	gmem_a	142	568	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
la:4451	4451	read	b	gmem_b	230	920	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4452	4452	read	a	gmem_a	143	572	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_134	
